customer_id,age,tenure_months,monthly_charges,total_charges,contract_type,payment_method,internet_service,num_support_calls,satisfaction_score,signup_date,churned
46674,30,11,129.1,1420.1,Month-to-month,Bank transfer,DSL,6,4.0,2024-07-13,0
25824,61,12,80.61,967.32,One year,Mailed check,Fiber optic,2,4.0,2021-08-13,1
9013,18,5,58.81,294.05,Two year,Credit card,Fiber optic,1,3.0,2019-04-06,0
4261,54,8,94.24,753.92,one year,Credit card,Fiber optic,5,4.0,2018-08-06,0
5028,33,26,57.36,1491.36,One year,Credit card,DSL,3,5.0,2018-09-14,0
40920,65,99,10.0,990.0,One year,Mailed check,Fiber optic,5,3.0,2023-09-23,0
20194,18,23,73.08,1680.84,Two year,Bank transfer,Fiber optic,3,3.0,2020-10-29,1
14621,67,9,62.9,566.1,One year,Electronic check,DSL,2,4.0,2020-01-18,0
15994,34,58,56.69,3288.02,Two year,Electronic check,No,4,4.0,2020-03-28,0
49189,33,13,82.02,1066.26,One year,Credit card,DSL,1,2.0,2024-11-19,0
38126,49,64,69.45,4444.8,Two year,Electronic check,Fiber optic,3,3.0,2023-05-03,0
9361,61,11,78.6,864.6,One year,Mailed check,Fiber optic,1,5.0,2019-04-24,0
44933,34,56,10.0,560.0,One year,Electronic check,DSL,2,5.0,2024-04-15,0
34881,27,43,36.55,1571.65,One year,Electronic check,Fiber optic,2,5.0,2022-11-19,0
29025,36,13,94.7,1231.1,Month-to-month,Credit card,Fiber optic,2,4.0,2022-01-23,0
13647,40,42,89.46,3757.32,Month-to-month,Credit card,Fiber optic,0,3.0,2019-11-29,0
9158,48,68,34.21,2326.28,Month-to-month,,DSL,0,5.0,2019-04-14,0
1224,46,0,68.38,0.0,Month-to-month,Electronic check,DSL,2,4.0,2018-03-04,0
3626,25,11,26.78,294.58,Month-to-month,Mailed check,DSL,4,4.0,2018-07-05,1
3361,22,21,100.02,2100.42,Two year,Credit card,No,4,3.0,2018-06-21,0
34277,18,1,67.61,67.61,One year,Bank transfer,No,3,3.0,2022-10-19,0
15366,31,15,58.67,880.05,Month-to-month,Electronic check,Fiber optic,2,3.0,2020-02-25,0
35358,24,120,28.74,3448.8,Month-to-month,Bank transfer,Fiber optic,2,5.0,2022-12-13,0
44198,18,2,83.73,167.46,Month-to-month,Credit card,Fiber optic,2,4.0,2024-03-09,0
17315,60,12,71.51,858.12,One year,Credit card,DSL,0,1.0,2020-06-04,0
23637,43,25,87.1,2177.5,Month-to-month,,Fiber optic,1,2.0,2021-04-23,0
23032,34,47,52.33,2459.51,One year,Bank transfer,No,4,4.0,2021-03-23,0
16911,23,23,46.84,1077.32,Two year,Credit card,DSL,3,4.0,2020-05-14,0
11202,18,15,34.51,517.65,Month-to-month,Credit card,Fiber optic,2,5.0,2019-07-27,0
16147,66,38,74.76,2840.88,Month-to-month,Bank transfer,DSL,0,4.0,2020-04-05,0
14306,29,23,57.5,1322.5,Two year,Electronic check,DSL,1,3.0,2020-01-02,0
983,25,66,69.83,4608.78,One year,Electronic check,Fiber optic,3,5.0,2018-02-20,0
5024,18,5,51.3,256.5,One year,Bank transfer,Fiber optic,6,3.0,2018-09-14,0
24931,39,15,87.37,1310.55,Month-to-month,Credit card,DSL,1,4.0,2021-06-28,0
44215,34,23,121.42,2792.66,Month-to-month,Credit card,DSL,2,3.0,2024-03-10,0
24508,23,11,123.72,1360.92,One year,Electronic check,Fiber optic,2,4.0,2021-06-06,0
4753,36,0,27.16,0.0,Month-to-month,Electronic check,No,3,2.0,2018-08-31,0
49714,20,32,59.51,1904.32,One year,Electronic check,Fiber optic,1,5.0,2024-12-16,0
41238,53,2,38.26,76.52,Month-to-month,,Fiber optic,3,2.0,2023-10-10,0
25283,46,4,98.46,393.84,One year,Bank transfer,DSL,2,3.0,2021-07-16,0
26041,42,19,99.15,1883.85,One year,Credit card,DSL,4,4.0,2021-08-24,0
19948,43,54,85.04,4592.16,One year,Electronic check,Fiber optic,4,5.0,2020-10-16,0
44360,59,23,53.33,1226.59,One year,Mailed check,DSL,3,1.0,2024-03-17,0
31677,36,13,117.62,1529.06,Two year,Bank transfer,Fiber optic,3,5.0,2022-06-08,0
21850,36,96,81.36,7810.56,One year,Mailed check,DSL,1,5.0,2021-01-21,0
15232,35,22,81.73,1798.06,,Credit card,DSL,4,1.0,2020-02-18,0
21243,44,21,64.88,1362.48,One year,Credit card,No,2,5.0,2020-12-21,0
415,44,27,70.53,1904.31,Month-to-month,Mailed check,Fiber optic,2,4.0,2018-01-22,0
24134,41,1,99.05,99.05,One year,Bank transfer,No,2,5.0,2021-05-18,0
4672,18,9,56.56,509.04,Two year,Credit card,No,3,5.0,2018-08-27,0
47194,61,2,85.2,170.4,,Bank transfer,Fiber optic,4,4.0,2024-08-09,1
48293,24,17,77.16,1311.72,One year,Credit card,Fiber optic,2,5.0,2024-10-04,0
16434,49,41,47.9,1963.9,Two year,Credit card,Fiber optic,1,5.0,2020-04-20,0
14243,18,35,69.28,2424.8,Month-to-month,Credit card,DSL,4,2.0,2019-12-30,0
43078,62,59,56.15,3312.85,Two year,Electronic check,DSL,3,5.0,2024-01-12,0
28926,54,59,58.13,3429.67,One year,Credit card,DSL,2,4.0,2022-01-18,0
46730,46,8,48.08,384.64,Month-to-month,Electronic check,No,4,4.0,2024-07-16,0
44621,46,4,52.36,209.44,One year,Credit card,DSL,1,4.0,2024-03-31,0
23056,38,22,77.76,1710.72,One year,Credit card,DSL,1,3.0,2021-03-24,0
37166,44,9,69.42,624.78,Two year,Bank transfer,No,1,3.0,2023-03-15,0
9587,46,33,31.17,1028.61,Month-to-month,Credit card,Fiber optic,3,5.0,2019-05-06,1
8412,55,10,99.74,997.4,Month-to-month,Credit card,Fiber optic,1,5.0,2019-03-06,1
33338,62,6,118.91,713.46,Month-to-month,Electronic check,Fiber optic,0,3.0,2022-09-01,0
14920,24,7,76.53,535.71,,Bank transfer,Fiber optic,3,5.0,2020-02-02,1
2861,32,117,,12454.65,One year,Bank transfer,No,3,4.0,2018-05-27,0
23486,52,15,56.44,846.6,Month-to-month,Bank transfer,Fiber optic,2,4.0,2021-04-15,1
40377,42,14,83.56,1169.84,,Credit card,Fiber optic,0,5.0,2023-08-27,0
12322,52,2,70.69,141.38,Month-to-month,Credit card,Fiber optic,4,3.0,2019-09-22,0
42623,68,41,99.1,4063.1,Two year,Bank transfer,Fiber optic,0,4.0,2023-12-19,0
34635,44,14,51.71,723.94,One year,Credit card,Fiber optic,0,4.0,2022-11-06,0
28275,44,32,94.03,3008.96,Month-to-month,Credit card,Fiber optic,2,3.0,2021-12-16,0
11644,18,17,52.17,886.89,Month-to-month,Credit card,DSL,5,4.0,2019-08-19,0
33964,37,36,34.66,1247.76,Month-to-month,Credit card,DSL,3,,2022-10-03,1
9339,40,12,100.92,1211.04,One year,Mailed check,No,5,1.0,2019-04-23,1
19921,18,6,49.54,297.24,Two year,Bank transfer,Fiber optic,1,3.0,2020-10-15,0
45483,40,0,100.43,0.0,Month-to-month,Electronic check,Fiber optic,1,4.0,2024-05-14,0
26246,32,55,138.11,7596.05,Two year,Bank transfer,Fiber optic,4,4.0,2021-09-03,0
7661,60,12,101.12,1213.44,Two year,,DSL,2,4.0,2019-01-27,0
35367,55,33,90.71,2993.43,Two year,Mailed check,Fiber optic,0,4.0,2022-12-13,0
18992,65,2,69.33,138.66,Month-to-month,Bank transfer,Fiber optic,0,5.0,2020-08-28,1
14499,48,25,66.03,1650.75,Month-to-month,Electronic check,Fiber optic,1,4.0,2020-01-12,0
5949,18,10,78.01,780.1,Month-to-month,Credit card,DSL,3,3.0,2018-11-01,0
37520,19,19,56.11,1066.09,,Mailed check,Fiber optic,5,4.0,2023-04-03,0
44679,43,38,39.76,1510.88,One year,Electronic check,Fiber optic,2,4.0,2024-04-02,0
9544,31,38,29.82,1133.16,Month-to-month,Credit card,DSL,3,5.0,2019-05-03,0
10350,36,49,28.56,1399.44,Two year,Credit card,DSL,1,4.0,2019-06-14,0
38570,53,9,77.86,700.74,Month-to-month,Mailed check,Fiber optic,1,5.0,2023-05-26,0
30084,30,12,45.71,548.52,One year,Electronic check,Fiber optic,3,5.0,2022-03-18,0
44400,69,6,41.54,249.24,Month-to-month,Credit card,Fiber optic,2,4.0,2024-03-19,1
30848,49,10,51.06,510.6,Two year,Electronic check,Fiber optic,1,4.0,2022-04-26,0
42063,73,13,54.86,713.18,One year,Bank transfer,DSL,0,2.0,2023-11-21,0
22136,30,0,,0.0,Month-to-month,,Fiber optic,4,,2021-02-05,0
45513,35,8,10.0,80.0,,Mailed check,No,2,2.0,2024-05-15,0
33713,20,50,57.45,2872.5,Month-to-month,Credit card,DSL,2,5.0,2022-09-20,0
42985,21,10,87.46,874.6,Month-to-month,Bank transfer,Fiber optic,2,4.0,2024-01-07,0
1990,46,10,24.24,242.4,Month-to-month,Bank transfer,No,1,2.0,2018-04-12,0
35853,53,42,82.28,3455.76,One year,Mailed check,DSL,4,3.0,2023-01-07,0
21654,36,51,40.38,2059.38,Month-to-month,Bank transfer,DSL,3,,2021-01-11,0
13213,41,1,89.07,89.07,Two year,Credit card,No,2,3.0,2019-11-07,0
49128,47,17,95.69,1626.73,Two year,Bank transfer,DSL,1,4.0,2024-11-16,1
2440,18,28,62.87,1760.36,Two year,Credit card,Fiber optic,3,4.0,2018-05-05,0
20462,18,2,24.26,48.52,One year,Electronic check,DSL,1,4.0,2020-11-11,0
31171,57,15,65.78,986.7,Two year,Credit card,Fiber optic,3,4.0,2022-05-13,0
19764,45,28,68.91,1929.48,Two year,Credit card,No,2,3.0,2020-10-07,0
778,36,6,63.32,379.92,One year,Electronic check,DSL,3,4.0,2018-02-09,0
27359,20,14,61.44,860.16,,Credit card,No,3,4.0,2021-10-30,0
8173,43,4,46.43,185.72,Month-to-month,Credit card,Fiber optic,2,5.0,2019-02-22,0
30809,34,94,97.51,9165.94,One year,Credit card,DSL,6,3.0,2022-04-24,0
31411,38,48,90.83,4359.84,One year,Electronic check,No,1,5.0,2022-05-25,0
11410,62,1,79.47,79.47,One year,Credit card,Fiber optic,0,4.0,2019-08-07,0
3935,40,10,75.92,759.2,One year,Electronic check,Fiber optic,1,3.0,2018-07-21,0
45669,43,56,83.06,4651.36,Month-to-month,Bank transfer,Fiber optic,5,4.0,2024-05-23,0
18424,34,46,102.49,4714.54,Two year,Bank transfer,No,2,5.0,2020-07-30,0
18745,60,12,88.09,1057.08,One year,Electronic check,DSL,3,4.0,2020-08-16,0
10732,45,55,10.0,550.0,Month-to-month,Mailed check,Fiber optic,1,,2019-07-03,0
26522,42,15,42.85,642.75,,Bank transfer,No,1,4.0,2021-09-17,0
34281,27,39,,3758.82,One year,Bank transfer,Fiber optic,2,4.0,2022-10-19,0
32064,43,6,82.45,494.7,Month-to-month,Electronic check,DSL,1,3.0,2022-06-28,0
49104,53,0,88.39,0.0,Month-to-month,Credit card,No,3,,2024-11-15,0
8658,64,0,61.15,0.0,Two year,Mailed check,DSL,0,4.0,2019-03-19,0
31666,18,84,62.63,5260.92,Two year,Bank transfer,DSL,2,3.0,2022-06-07,0
5016,32,63,71.95,4532.85,Two year,,DSL,1,2.0,2018-09-14,0
17685,56,3,69.37,208.11,One year,Credit card,Fiber optic,5,1.0,2020-06-23,0
23054,38,17,77.18,1312.06,,Mailed check,DSL,2,4.0,2021-03-24,0
8800,57,23,38.14,877.22,,Bank transfer,Fiber optic,2,3.0,2019-03-26,0
20360,28,26,150.58,3915.08,Month-to-month,Mailed check,DSL,2,4.0,2020-11-06,0
41830,30,13,43.23,561.99,Month-to-month,Credit card,Fiber optic,1,3.0,2023-11-09,0
43239,34,31,10.0,310.0,Month-to-month,Credit card,Fiber optic,3,4.0,2024-01-20,0
33194,49,54,19.75,1066.5,One year,Electronic check,No,4,5.0,2022-08-24,0
42873,26,29,34.44,998.76,Two year,Bank transfer,DSL,3,3.0,2024-01-01,0
2453,38,11,92.82,1021.02,Month-to-month,Credit card,No,1,4.0,2018-05-06,0
7399,45,22,94.7,2083.4,One year,Mailed check,No,2,4.0,2019-01-14,0
11480,21,120,75.51,9061.2,One year,Bank transfer,DSL,3,5.0,2019-08-10,0
4319,42,5,39.61,198.05,Month-to-month,Electronic check,No,0,4.0,2018-08-09,0
3365,29,3,33.22,99.66,Two year,Bank transfer,Fiber optic,3,4.0,2018-06-21,0
27947,18,65,69.46,4514.9,Two year,Mailed check,Fiber optic,2,4.0,2021-11-29,0
36854,40,5,76.44,382.2,One year,Mailed check,Fiber optic,1,1.0,2023-02-27,0
48686,28,9,57.2,514.8,One year,Credit card,Fiber optic,3,2.0,2024-10-24,1
24160,58,61,86.26,5261.86,Month-to-month,Bank transfer,No,1,5.0,2021-05-20,0
41073,60,44,102.89,4527.16,Two year,Credit card,No,2,4.0,2023-10-01,0
29768,55,36,63.58,2288.88,Two year,Credit card,Fiber optic,3,2.0,2022-03-02,1
33491,58,3,,276.06,,,Fiber optic,1,4.0,2022-09-09,0
9446,18,72,31.37,2258.64,,Bank transfer,Fiber optic,4,5.0,2019-04-28,0
29477,42,0,77.42,0.0,Two year,Credit card,DSL,2,3.0,2022-02-15,0
35794,39,7,65.21,456.47,One year,Bank transfer,No,3,5.0,2023-01-04,0
32257,18,1,60.81,60.81,Month-to-month,Electronic check,Fiber optic,3,4.0,2022-07-07,0
19606,40,1,96.0,96.0,Month-to-month,Electronic check,Fiber optic,2,5.0,2020-09-29,0
15908,36,18,97.87,1761.66,Month-to-month,Mailed check,Fiber optic,1,3.0,2020-03-24,0
16362,31,11,89.22,981.42,Two year,Electronic check,No,0,4.0,2020-04-16,0
39162,54,63,43.64,2749.32,One year,Credit card,DSL,1,2.0,2023-06-25,0
3062,35,2,50.78,101.56,One year,Bank transfer,Fiber optic,3,3.0,2018-06-06,0
6124,43,36,59.1,2127.6,Month-to-month,Credit card,Fiber optic,4,3.0,2018-11-10,0
46257,52,34,26.18,890.12,Month-to-month,Mailed check,DSL,5,4.0,2024-06-22,0
9624,53,5,59.68,298.4,Month-to-month,Bank transfer,Fiber optic,3,4.0,2019-05-07,0
34523,31,63,66.7,4202.1,Two year,Credit card,Fiber optic,2,3.0,2022-10-31,0
11252,38,4,58.2,232.8,Two year,,DSL,4,,2019-07-30,0
21416,26,79,72.2,5703.8,Month-to-month,Credit card,DSL,2,4.0,2020-12-30,0
48997,18,104,59.97,6236.88,One year,Mailed check,DSL,0,3.0,2024-11-09,0
28156,18,34,10.01,340.34,Month-to-month,Bank transfer,Fiber optic,2,4.0,2021-12-10,0
23897,41,6,58.3,349.8,Month-to-month,Credit card,DSL,2,4.0,2021-05-06,0
31318,53,18,74.1,1333.8,One year,Mailed check,Fiber optic,0,4.0,2022-05-20,0
17928,26,8,36.88,295.04,Month-to-month,Bank transfer,No,2,4.0,2020-07-05,0
45343,66,56,44.14,2471.84,,Electronic check,DSL,2,5.0,2024-05-06,0
13443,40,30,103.08,3092.4,Month-to-month,Credit card,Fiber optic,1,5.0,2019-11-19,0
43268,43,11,74.6,820.6,One year,Electronic check,No,5,5.0,2024-01-21,0
21270,54,7,55.33,387.31,One year,Electronic check,Fiber optic,1,3.0,2020-12-23,0
31886,31,74,50.01,3700.74,,Bank transfer,Fiber optic,3,5.0,2022-06-18,0
12177,18,2,89.94,179.88,One year,Credit card,Fiber optic,2,4.0,2019-09-15,0
47827,34,5,46.89,234.45,Month-to-month,Mailed check,DSL,2,5.0,2024-09-10,0
31720,38,24,89.1,2138.4,Month-to-month,Bank transfer,No,1,3.0,2022-06-10,0
46094,43,10,,282.4,Month-to-month,Bank transfer,No,3,2.0,2024-06-14,1
24068,18,55,58.66,3226.3,Month-to-month,Bank transfer,DSL,5,4.0,2021-05-15,0
21507,43,10,13.3,133.0,One year,Bank transfer,DSL,1,2.0,2021-01-04,0
6016,27,34,115.54,3928.36,One year,Credit card,DSL,3,2.0,2018-11-04,1
21107,58,47,67.83,3188.01,Month-to-month,Mailed check,Fiber optic,1,5.0,2020-12-14,0
6648,25,41,91.13,3736.33,One year,Electronic check,DSL,3,3.0,2018-12-06,0
36575,18,33,60.4,1993.2,,Electronic check,Fiber optic,6,4.0,2023-02-13,0
40486,29,36,98.46,3544.56,One year,Bank transfer,DSL,1,4.0,2023-09-01,0
28646,46,19,22.9,435.1,Month-to-month,Credit card,Fiber optic,1,3.0,2022-01-04,1
27730,51,33,54.39,1794.87,Two year,Bank transfer,DSL,2,4.0,2021-11-18,0
17402,37,71,31.91,2265.61,,Bank transfer,DSL,3,4.0,2020-06-08,0
30610,18,68,70.21,4774.28,Two year,Electronic check,Fiber optic,2,1.0,2022-04-14,0
6591,36,53,89.6,4748.8,,Credit card,Fiber optic,1,3.0,2018-12-03,0
28831,58,18,126.37,2274.66,,Credit card,DSL,0,4.0,2022-01-13,0
21171,47,28,93.87,2628.36,One year,Electronic check,No,4,5.0,2020-12-18,0
10141,37,30,55.78,1673.4,One year,Bank transfer,Fiber optic,1,,2019-06-03,0
39542,35,8,23.62,188.96,Month-to-month,Bank transfer,DSL,2,5.0,2023-07-15,1
9603,42,12,65.46,785.52,Month-to-month,Bank transfer,Fiber optic,4,4.0,2019-05-06,0
12920,23,3,,158.04,Month-to-month,Electronic check,Fiber optic,3,1.0,2019-10-23,1
3976,42,51,50.5,2575.5,Month-to-month,Credit card,DSL,1,3.0,2018-07-23,0
33888,28,61,107.53,6559.33,Month-to-month,Credit card,DSL,2,5.0,2022-09-29,0
38889,57,12,104.91,1258.92,Two year,Electronic check,No,1,4.0,2023-06-11,1
23734,40,14,125.6,1758.4,Two year,Bank transfer,Fiber optic,3,1.0,2021-04-28,1
43265,40,9,110.76,996.84,One year,Bank transfer,No,2,3.0,2024-01-21,0
9180,33,9,25.49,229.41,one year,Credit card,Fiber optic,2,3.0,2019-04-15,0
30857,51,11,73.95,813.45,One year,Bank transfer,Fiber optic,3,2.0,2022-04-27,0
40585,62,9,109.89,989.01,Two year,Electronic check,Fiber optic,1,4.0,2023-09-06,0
36882,55,40,78.29,3131.6,Two year,Electronic check,DSL,2,3.0,2023-03-01,0
9781,33,13,77.71,1010.23,Two year,Electronic check,DSL,1,4.0,2019-05-15,0
16026,25,3,102.15,306.45,Two year,Credit card,Fiber optic,4,4.0,2020-03-30,0
1179,25,5,67.3,336.5,Month-to-month,Bank transfer,Fiber optic,0,3.0,2018-03-02,0
48674,18,10,,799.6,Two year,Electronic check,Fiber optic,2,4.0,2024-10-24,0
28767,51,32,40.47,1295.04,Month-to-month,Electronic check,No,1,3.0,2022-01-10,0
35600,50,2,79.05,158.1,Two year,Electronic check,No,3,4.0,2022-12-25,0
37084,22,6,93.06,558.36,One year,Bank transfer,Fiber optic,2,5.0,2023-03-11,0
26353,43,29,64.84,1880.36,Month-to-month,Bank transfer,No,4,5.0,2021-09-09,0
42671,36,77,128.93,9927.61,,Mailed check,No,3,4.0,2023-12-22,0
5838,61,44,67.34,2962.96,One year,Electronic check,Fiber optic,2,5.0,2018-10-26,0
17830,37,16,61.98,991.68,Two year,Electronic check,DSL,3,5.0,2020-06-30,0
7109,18,27,32.27,871.29,Month-to-month,Electronic check,Fiber optic,2,4.0,2018-12-30,0
42828,28,13,105.84,1375.92,Month-to-month,Credit card,DSL,1,4.0,2023-12-30,1
33054,36,1,103.49,103.49,One year,Credit card,Fiber optic,0,2.0,2022-08-17,0
24372,44,41,49.96,2048.36,Two year,Credit card,Fiber optic,1,1.0,2021-05-30,0
40351,42,0,77.1,0.0,,Credit card,No,2,4.0,2023-08-25,0
38541,18,14,97.09,1359.26,One year,Credit card,DSL,3,,2023-05-25,0
24501,40,4,92.83,371.32,Two year,Credit card,No,1,4.0,2021-06-06,0
17853,36,34,60.18,2046.12,Month-to-month,Credit card,Fiber optic,2,5.0,2020-07-01,0
38556,36,25,74.98,1874.5,One year,Credit card,No,3,3.0,2023-05-25,0
29779,39,19,51.4,976.6,One year,Mailed check,DSL,1,3.0,2022-03-03,0
48637,34,11,95.56,1051.16,,Credit card,Fiber optic,0,3.0,2024-10-22,0
46367,58,14,65.02,910.28,,Credit card,Fiber optic,2,4.0,2024-06-28,0
3049,46,15,67.64,1014.6,Two year,Credit card,DSL,3,4.0,2018-06-05,0
701,32,12,77.79,933.48,One year,Credit card,DSL,4,2.0,2018-02-05,0
41371,36,44,46.72,2055.68,Month-to-month,Electronic check,No,0,5.0,2023-10-16,0
29811,18,7,42.73,299.11,Month-to-month,Electronic check,Fiber optic,5,4.0,2022-03-04,0
26440,41,4,72.89,291.56,Month-to-month,Electronic check,No,1,4.0,2021-09-13,1
31479,43,32,84.26,2696.32,One year,,Fiber optic,4,4.0,2022-05-29,0
2068,37,5,27.57,137.85,One year,Bank transfer,Fiber optic,2,2.0,2018-04-16,0
44764,53,51,71.41,3641.91,Month-to-month,Electronic check,Fiber optic,1,3.0,2024-04-07,1
16013,21,4,98.01,392.04,One year,Mailed check,Fiber optic,1,2.0,2020-03-29,0
41764,22,13,149.47,1943.11,Month-to-month,Credit card,Fiber optic,2,4.0,2023-11-05,0
17677,38,1,196.06,196.06,Two year,Bank transfer,No,0,2.0,2020-06-22,0
22278,58,19,60.66,1152.54,One year,Credit card,Fiber optic,0,4.0,2021-02-12,0
5920,23,31,94.9,2941.9,,Mailed check,No,1,4.0,2018-10-30,0
17541,53,62,38.76,2403.12,Two year,Bank transfer,Fiber optic,2,3.0,2020-06-15,0
47610,27,16,79.32,1269.12,Month-to-month,Mailed check,DSL,2,4.0,2024-08-30,0
39328,29,16,101.44,1623.04,Two year,Mailed check,Fiber optic,1,4.0,2023-07-04,0
4692,43,13,55.48,721.24,,Credit card,DSL,1,1.0,2018-08-28,1
3284,53,3,119.27,357.81,One year,Mailed check,DSL,1,3.0,2018-06-17,0
23551,33,17,99.63,1693.71,Month-to-month,Electronic check,No,3,4.0,2021-04-18,1
2920,59,10,54.47,544.7,Two year,Electronic check,DSL,5,3.0,2018-05-30,0
45479,18,7,47.15,330.05,Two year,Mailed check,No,1,1.0,2024-05-13,0
17069,27,7,67.12,469.84,One year,Electronic check,DSL,0,1.0,2020-05-22,0
43806,44,13,108.65,1412.45,Month-to-month,Bank transfer,Fiber optic,0,4.0,2024-02-18,0
11085,59,2,20.65,41.3,One year,Credit card,DSL,3,4.0,2019-07-21,0
22736,35,2,70.82,141.64,Month-to-month,Credit card,Fiber optic,2,4.0,2021-03-08,0
35076,29,24,38.75,930.0,Month-to-month,Mailed check,DSL,1,3.0,2022-11-29,1
40037,35,41,43.32,1776.12,Month-to-month,Electronic check,No,4,,2023-08-09,0
27703,22,1,11.25,11.25,Month-to-month,Bank transfer,No,0,4.0,2021-11-17,0
21022,18,24,78.99,1895.76,Two year,Electronic check,Fiber optic,0,5.0,2020-12-10,0
17389,65,7,64.92,454.44,One year,Bank transfer,No,1,5.0,2020-06-07,0
23140,33,13,114.62,1490.06,One year,Bank transfer,Fiber optic,2,2.0,2021-03-28,1
8955,35,24,84.4,2025.6,One year,Credit card,DSL,2,4.0,2019-04-03,0
22355,28,22,76.57,1684.54,One year,Bank transfer,Fiber optic,3,4.0,2021-02-16,0
5231,67,1,46.97,46.97,Month-to-month,Credit card,DSL,3,2.0,2018-09-25,1
44265,18,12,45.34,544.08,One year,Electronic check,DSL,3,2.0,2024-03-12,0
20406,22,2,64.53,129.06,,Credit card,Fiber optic,1,5.0,2020-11-09,0
30724,47,0,37.86,0.0,,Credit card,No,2,3.0,2022-04-20,0
10935,43,2,52.62,105.24,Two year,Credit card,DSL,4,4.0,2019-07-13,0
30805,65,0,88.36,0.0,Two year,Mailed check,Fiber optic,3,4.0,2022-04-24,0
22864,47,80,40.37,3229.6,Two year,Mailed check,Fiber optic,2,4.0,2021-03-14,0
23413,27,2,88.43,176.86,Month-to-month,Electronic check,Fiber optic,1,4.0,2021-04-11,0
39259,51,36,104.53,3763.08,Month-to-month,Mailed check,Fiber optic,6,5.0,2023-06-30,1
36174,46,1,48.85,48.85,Month-to-month,Credit card,Fiber optic,6,4.0,2023-01-24,1
46724,39,31,,2507.28,,Bank transfer,Fiber optic,1,3.0,2024-07-16,0
42581,44,1,,57.23,Month-to-month,Electronic check,Fiber optic,0,4.0,2023-12-17,1
9496,21,15,102.06,1530.9,One year,Credit card,Fiber optic,2,3.0,2019-05-01,0
7594,38,1,68.98,68.98,Month-to-month,Bank transfer,DSL,1,2.0,2019-01-24,0
18867,54,15,110.26,1653.9,One year,Credit card,DSL,3,4.0,2020-08-22,0
25533,53,13,43.69,567.97,One year,Mailed check,No,2,3.0,2021-07-29,0
7083,28,11,122.65,1349.15,Month-to-month,Credit card,Fiber optic,0,4.0,2018-12-29,0
1374,18,2,30.3,60.6,One year,Mailed check,No,4,2.0,2018-03-12,0
37250,47,9,59.51,535.59,Month-to-month,Electronic check,No,5,4.0,2023-03-20,0
33195,21,77,76.58,5896.66,Two year,Bank transfer,No,1,5.0,2022-08-24,0
19436,33,9,79.82,718.38,,Electronic check,Fiber optic,3,4.0,2020-09-20,1
45927,50,17,,1262.25,Month-to-month,Credit card,Fiber optic,3,4.0,2024-06-05,1
340,31,9,92.21,829.89,Month-to-month,Mailed check,No,1,4.0,2018-01-18,0
43092,39,8,78.98,631.84,Month-to-month,Bank transfer,DSL,3,3.0,2024-01-12,0
29430,57,1,74.72,74.72,Two year,Bank transfer,Fiber optic,3,3.0,2022-02-13,0
41416,57,21,116.51,2446.71,Month-to-month,Electronic check,No,1,5.0,2023-10-19,0
29474,56,5,46.47,232.35,Month-to-month,,No,1,2.0,2022-02-15,1
33492,55,25,51.12,1278.0,One year,Credit card,DSL,7,2.0,2022-09-09,0
8834,54,50,115.11,5755.5,One year,Mailed check,DSL,4,,2019-03-28,0
10979,56,11,77.41,851.51,Two year,Electronic check,Fiber optic,2,3.0,2019-07-16,0
38456,36,26,116.05,3017.3,One year,Electronic check,DSL,1,5.0,2023-05-20,0
27550,21,24,96.73,2321.52,Two year,Mailed check,Fiber optic,7,4.0,2021-11-09,0
130,32,11,36.48,401.28,,Electronic check,DSL,1,4.0,2018-01-07,0
24978,49,3,24.97,74.91,Month-to-month,Mailed check,Fiber optic,4,4.0,2021-06-30,0
33302,23,23,53.05,1220.15,One year,Electronic check,Fiber optic,3,3.0,2022-08-30,0
5351,49,18,66.69,1200.42,,Bank transfer,DSL,2,4.0,2018-10-01,0
49487,65,4,69.33,277.32,One year,,No,3,4.0,2024-12-04,0
4790,37,11,10.0,110.0,Month-to-month,Bank transfer,No,4,4.0,2018-09-02,0
32399,20,7,107.95,755.65,Month-to-month,Bank transfer,DSL,1,4.0,2022-07-15,0
3195,18,71,85.89,6098.19,One year,Bank transfer,DSL,4,1.0,2018-06-13,0
31017,22,42,49.24,2068.08,Month-to-month,Bank transfer,Fiber optic,3,4.0,2022-05-05,0
26244,36,2,66.2,132.4,Month-to-month,Bank transfer,DSL,1,3.0,2021-09-03,0
17170,44,1,95.32,95.32,Month-to-month,Bank transfer,DSL,0,5.0,2020-05-27,0
44462,35,33,87.18,2876.94,Month-to-month,Credit card,No,3,3.0,2024-03-22,0
14397,61,47,45.5,2138.5,Two year,Electronic check,Fiber optic,2,4.0,2020-01-06,0
37169,40,0,44.62,0.0,Month-to-month,,Fiber optic,4,4.0,2023-03-16,0
13150,33,19,89.97,1709.43,Month-to-month,Bank transfer,Fiber optic,2,4.0,2019-11-04,0
34004,32,1,58.77,58.77,Month-to-month,Credit card,Fiber optic,6,4.0,2022-10-05,1
41707,50,28,58.92,1649.76,One year,Bank transfer,Fiber optic,4,5.0,2023-11-03,0
29395,56,0,113.72,0.0,Month-to-month,Bank transfer,No,1,4.0,2022-02-11,1
25601,53,25,62.84,1571.0,Two year,Electronic check,Fiber optic,1,3.0,2021-08-01,0
16666,49,30,27.42,822.6,One year,Credit card,No,3,5.0,2020-05-01,0
